build_id,timestamp,project_name,repo_size_mb,num_files,num_dependencies,test_count,cpu_cores,memory_gb,status,build_duration_sec,cost_usd
500,2026-01-03 03:45:32.172511,web-app,4456,6688,430,322,2,4,SUCCESS,38629,1.4764862222222221
501,2026-02-03 03:45:32.172513,web-app,257,3411,225,273,8,4,SUCCESS,9647,1.1404897777777778
502,2026-02-02 03:45:32.172515,microservice-a,2715,6148,204,216,8,4,SUCCESS,9769,1.1549128888888889
503,2026-02-17 03:45:32.172516,mobile-app,2543,11664,401,104,8,32,SUCCESS,1408,0.28034844444444446
504,2025-10-28 03:45:32.172519,microservice-a,682,6346,515,382,4,8,SUCCESS,9755,0.7457155555555556
505,2026-03-06 03:45:32.172520,web-app,2152,1087,398,231,4,16,FAILURE,4867,0.48453688888888885
506,2025-12-13 03:45:32.172522,mobile-app,3009,3421,66,375,16,8,SUCCESS,2471,0.5842542222222222
507,2026-01-31 03:45:32.172524,api-gateway,3133,4715,759,285,8,4,SUCCESS,9717,1.1487653333333332
508,2025-11-08 03:45:32.172525,mobile-app,4802,13246,570,389,8,32,SUCCESS,1466,0.2918968888888889
509,2026-02-11 03:45:32.172527,api-gateway,1981,8465,547,240,2,8,SUCCESS,19422,0.9667839999999999
510,2025-12-27 03:45:32.172529,api-gateway,3769,13754,523,318,16,4,FAILURE,5115,1.1503066666666666
511,2025-12-18 03:45:32.172530,mobile-app,2612,3841,41,128,2,16,SUCCESS,9710,0.7077511111111111
512,2026-03-10 03:45:32.172532,api-gateway,1729,3152,232,277,16,16,FAILURE,1287,0.334048
513,2025-12-15 03:45:32.172534,microservice-a,286,6674,329,442,16,16,SUCCESS,1277,0.33145244444444444
514,2025-10-15 03:45:32.172535,web-app,4493,826,680,282,4,4,SUCCESS,19374,1.2571573333333335
515,2025-12-18 03:45:32.172537,api-gateway,4775,3860,772,73,4,32,FAILURE,2621,0.3820835555555555
516,2025-10-07 03:45:32.172540,microservice-a,1590,5906,291,307,2,8,SUCCESS,19355,0.9634488888888889
517,2025-11-23 03:45:32.172542,api-gateway,3993,1975,590,359,16,16,SUCCESS,1306,0.33897955555555553
518,2025-12-03 03:45:32.172544,web-app,413,7093,221,422,8,4,FAILURE,9687,1.1452186666666666
519,2025-11-03 03:45:32.172545,microservice-a,2418,14069,51,412,4,4,SUCCESS,19517,1.2664364444444445
520,2026-01-19 03:45:32.172547,web-app,335,4133,462,20,8,8,SUCCESS,4844,0.6286435555555556
521,2025-11-24 03:45:32.172549,web-app,198,5543,181,107,2,16,SUCCESS,9714,0.7080426666666666
522,2026-01-02 03:45:32.172551,microservice-a,4087,1089,786,443,4,4,SUCCESS,19325,1.2539777777777776
523,2025-10-12 03:45:32.172552,microservice-a,4601,3844,273,80,4,8,SUCCESS,9735,0.7441866666666667
524,2025-11-18 03:45:32.172554,microservice-a,1816,10978,540,373,16,32,SUCCESS,791,0.24187022222222224
525,2025-10-05 03:45:32.172556,mobile-app,4945,8711,670,67,2,32,SUCCESS,5023,0.5982951111111111
526,2026-02-25 03:45:32.172557,microservice-a,1062,693,499,299,16,32,SUCCESS,612,0.18713600000000002
527,2025-10-05 03:45:32.172559,microservice-a,2881,14920,29,260,4,16,SUCCESS,5044,0.5021582222222223
528,2025-10-31 03:45:32.172561,microservice-a,2557,1874,745,285,2,8,SUCCESS,19312,0.9613084444444444
529,2025-12-07 03:45:32.172562,microservice-a,1573,10751,524,59,4,8,SUCCESS,9864,0.754048
530,2025-10-17 03:45:32.172564,api-gateway,2835,1035,579,367,2,4,SUCCESS,38521,1.4723582222222222
531,2025-09-22 03:45:32.172566,mobile-app,2606,13495,455,225,4,4,SUCCESS,19474,1.2636462222222222
532,2025-12-09 03:45:32.172568,web-app,3775,13524,130,403,8,4,FAILURE,9837,1.162952
533,2026-02-10 03:45:32.172569,microservice-a,4626,3908,172,425,8,8,SUCCESS,4991,0.6477208888888889
534,2025-12-12 03:45:32.172571,api-gateway,1651,431,654,61,16,4,SUCCESS,4831,1.0864382222222222
535,2025-10-17 03:45:32.172573,api-gateway,2458,11741,121,280,8,8,FAILURE,5000,0.6488888888888888
536,2025-10-18 03:45:32.172574,api-gateway,390,8022,772,494,4,8,SUCCESS,9724,0.7433457777777778
537,2026-02-09 03:45:32.172576,web-app,2867,2802,210,93,4,32,SUCCESS,2501,0.3645902222222222
538,2026-03-06 03:45:32.172578,microservice-a,2546,14476,748,396,8,4,SUCCESS,9947,1.1759564444444444
539,2025-11-25 03:45:32.172579,mobile-app,4980,12298,582,302,16,32,SUCCESS,908,0.27764622222222224
540,2026-03-05 03:45:32.172581,mobile-app,1775,5989,100,135,8,16,FAILURE,2546,0.3892551111111111
541,2026-02-23 03:45:32.172583,api-gateway,1739,5154,508,305,2,16,FAILURE,9758,0.7112497777777776
542,2025-12-09 03:45:32.172584,web-app,3317,3968,107,81,2,16,SUCCESS,9693,0.7065119999999999
543,2025-12-03 03:45:32.172586,web-app,4456,4300,213,305,2,8,SUCCESS,19365,0.9639466666666666
544,2026-02-16 03:45:32.172588,web-app,311,301,123,245,8,8,FAILURE,4865,0.631368888888889
545,2026-03-01 03:45:32.172589,mobile-app,1492,2597,115,65,8,8,FAILURE,4846,0.6289031111111111
546,2025-11-25 03:45:32.172591,api-gateway,455,1942,442,416,8,4,SUCCESS,9702,1.1469919999999998
547,2026-01-15 03:45:32.172593,microservice-a,2240,10158,217,369,2,32,SUCCESS,5051,0.6016302222222222
548,2025-12-24 03:45:32.172594,mobile-app,4487,10288,20,404,16,8,SUCCESS,2602,0.6152284444444444
549,2025-11-26 03:45:32.172596,api-gateway,293,13677,426,119,4,32,FAILURE,2644,0.3854364444444444
550,2025-12-22 03:45:32.172598,api-gateway,4635,9201,397,201,8,32,SUCCESS,1422,0.283136
551,2025-10-28 03:45:32.172599,microservice-a,4157,12597,186,401,16,32,SUCCESS,852,0.2605226666666667
552,2026-02-27 03:45:32.172601,microservice-a,610,4758,528,102,4,4,SUCCESS,19309,1.2529395555555556
553,2025-09-22 03:45:32.172603,microservice-a,4187,11481,657,359,4,4,SUCCESS,19481,1.2641004444444446
554,2025-12-08 03:45:32.172604,web-app,2775,7644,332,65,4,16,SUCCESS,4942,0.4920035555555556
555,2025-10-29 03:45:32.172606,microservice-a,643,7818,612,69,16,16,FAILURE,1318,0.34209422222222224
556,2025-10-22 03:45:32.172608,api-gateway,1876,13951,437,147,16,32,SUCCESS,898,0.27458844444444447
557,2026-01-01 03:45:32.172609,microservice-a,3279,870,782,48,2,16,SUCCESS,9726,0.7089173333333333
558,2026-03-09 03:45:32.172611,api-gateway,3337,3255,700,37,16,32,SUCCESS,788,0.24095288888888888
559,2026-02-18 03:45:32.172613,mobile-app,4123,10793,496,58,16,4,SUCCESS,5128,1.1532302222222222
560,2025-11-10 03:45:32.172614,web-app,183,11006,92,429,16,4,SUCCESS,5013,1.1273680000000001
561,2026-01-25 03:45:32.172616,mobile-app,3188,13016,160,134,4,4,SUCCESS,19440,1.2614400000000001
562,2025-12-25 03:45:32.172618,mobile-app,3969,11877,601,22,8,8,SUCCESS,5110,0.6631644444444444
563,2025-11-27 03:45:32.172619,api-gateway,122,1728,281,489,2,32,SUCCESS,4806,0.572448
564,2025-10-25 03:45:32.172621,mobile-app,4544,14089,359,45,8,4,SUCCESS,9927,1.173592
565,2025-11-21 03:45:32.172623,api-gateway,4275,486,327,110,8,32,SUCCESS,1322,0.2632248888888889
566,2026-01-08 03:45:32.172624,microservice-a,3028,6131,264,291,16,16,FAILURE,1378,0.35766755555555557
567,2025-12-09 03:45:32.172626,microservice-a,4411,11713,534,95,2,16,FAILURE,9917,0.722839111111111
568,2025-10-29 03:45:32.172628,api-gateway,2035,6539,356,13,8,4,SUCCESS,9780,1.1562133333333333
569,2026-02-21 03:45:32.172629,microservice-a,842,6501,594,232,8,32,SUCCESS,1294,0.25764977777777776
570,2025-09-19 03:45:32.172631,web-app,4309,13492,580,347,2,4,SUCCESS,38747,1.4809964444444443
571,2025-11-15 03:45:32.172633,mobile-app,144,4108,95,457,16,16,SUCCESS,1224,0.31769600000000003
572,2026-01-24 03:45:32.172634,web-app,1183,12385,194,175,8,4,FAILURE,9848,1.1642524444444444
573,2025-10-18 03:45:32.172636,mobile-app,4967,12655,128,392,4,32,FAILURE,2695,0.39287111111111106
574,2025-10-25 03:45:32.172638,microservice-a,287,2566,202,353,8,16,SUCCESS,2487,0.38023466666666667
575,2026-01-20 03:45:32.172639,web-app,2996,2382,211,392,4,8,SUCCESS,9758,0.7459448888888889
576,2026-02-07 03:45:32.172641,microservice-a,2580,1956,84,385,16,16,FAILURE,1304,0.33846044444444445
577,2025-11-29 03:45:32.172643,mobile-app,2010,8080,493,480,8,8,SUCCESS,4932,0.6400640000000001
578,2026-02-04 03:45:32.172645,api-gateway,1098,2098,119,287,2,4,FAILURE,38414,1.4682684444444445
579,2025-10-02 03:45:32.172646,api-gateway,2579,5576,563,139,2,4,SUCCESS,38601,1.475416
580,2025-10-27 03:45:32.172648,web-app,3014,9528,147,40,8,32,SUCCESS,1365,0.2717866666666667
581,2025-11-16 03:45:32.172650,microservice-a,1013,4769,471,384,16,8,SUCCESS,2494,0.5896924444444445
582,2025-11-05 03:45:32.172651,microservice-a,586,12436,388,20,16,4,SUCCESS,4968,1.1172479999999998
583,2025-10-06 03:45:32.172653,web-app,4273,9442,62,485,2,8,FAILURE,19404,0.965888
584,2026-01-02 03:45:32.172655,api-gateway,3729,4418,438,311,8,4,SUCCESS,9814,1.1602328888888886
585,2025-10-23 03:45:32.172656,mobile-app,4237,7164,507,105,16,16,SUCCESS,1377,0.357408
586,2026-01-01 03:45:32.172658,web-app,3774,7546,97,199,2,4,FAILURE,38582,1.4746897777777779
587,2026-03-09 03:45:32.172660,mobile-app,592,1531,289,462,4,32,SUCCESS,2431,0.35438577777777774
588,2026-01-03 03:45:32.172661,api-gateway,895,5724,693,201,8,16,SUCCESS,2577,0.39399466666666666
589,2025-10-24 03:45:32.172663,microservice-a,3653,7561,720,495,4,32,FAILURE,2673,0.38966399999999995
590,2026-03-11 03:45:32.172665,api-gateway,3086,1919,778,275,4,16,FAILURE,4885,0.4863288888888889
591,2025-09-25 03:45:32.172666,web-app,2544,10616,747,433,16,8,SUCCESS,2618,0.6190115555555555
592,2025-10-28 03:45:32.172668,microservice-a,4535,13849,334,137,16,32,SUCCESS,895,0.27367111111111114
593,2025-10-01 03:45:32.172670,web-app,2769,1230,187,247,16,4,SUCCESS,4828,1.0857635555555556
594,2025-09-29 03:45:32.172671,web-app,1934,14069,358,417,8,8,SUCCESS,5094,0.661088
595,2025-11-01 03:45:32.172673,api-gateway,4188,6663,212,364,4,4,SUCCESS,19360,1.256248888888889
596,2025-09-21 03:45:32.172675,web-app,4399,2758,472,437,8,16,SUCCESS,2511,0.383904
597,2026-02-19 03:45:32.172676,api-gateway,3251,3600,302,121,16,16,FAILURE,1298,0.33690311111111115
598,2025-11-16 03:45:32.172678,microservice-a,2760,8666,355,325,4,4,SUCCESS,19407,1.2592986666666666
599,2026-03-13 03:45:32.172680,api-gateway,2003,2220,409,455,8,4,SUCCESS,9641,1.1397804444444444
600,2026-02-17 03:45:32.172684,microservice-a,4787,4120,544,352,8,8,SUCCESS,5015,0.6508355555555555
601,2025-10-04 03:45:32.172686,api-gateway,3900,10313,259,154,2,4,FAILURE,38637,1.4767919999999999
602,2025-10-03 03:45:32.172688,mobile-app,739,11997,502,74,8,32,SUCCESS,1419,0.28253866666666666
603,2025-12-25 03:45:32.172690,mobile-app,2000,13441,678,256,16,32,SUCCESS,852,0.2605226666666667
604,2025-11-02 03:45:32.172691,web-app,506,3359,735,232,8,4,SUCCESS,9639,1.1395440000000001
605,2025-11-29 03:45:32.172693,api-gateway,2180,11727,611,488,4,32,FAILURE,2673,0.38966399999999995
606,2026-01-12 03:45:32.172695,api-gateway,4026,10181,574,499,8,4,SUCCESS,9870,1.1668533333333333
607,2025-12-22 03:45:32.172696,microservice-a,4294,1923,477,322,2,8,FAILURE,19380,0.9646933333333334
608,2025-10-24 03:45:32.172698,web-app,1229,1574,108,448,4,32,SUCCESS,2489,0.3628408888888889
609,2026-01-06 03:45:32.172700,api-gateway,4335,2342,679,115,4,32,SUCCESS,2549,0.3715875555555555
610,2026-02-01 03:45:32.172701,web-app,3615,13567,114,190,2,4,SUCCESS,38621,1.4761804444444444
611,2025-11-06 03:45:32.172703,mobile-app,932,3343,471,193,16,32,SUCCESS,732,0.22382933333333335
612,2026-02-10 03:45:32.172705,api-gateway,449,7090,447,235,4,16,SUCCESS,4946,0.49240177777777777
613,2026-01-07 03:45:32.172706,api-gateway,658,5260,170,274,16,8,SUCCESS,2484,0.587328
614,2025-10-10 03:45:32.172708,web-app,1688,3234,533,287,4,8,SUCCESS,9745,0.7449511111111111
615,2026-02-27 03:45:32.172710,api-gateway,2198,2170,395,406,4,32,SUCCESS,2482,0.3618204444444444
616,2025-11-30 03:45:32.172712,web-app,1432,459,41,98,16,32,SUCCESS,655,0.20028444444444443
617,2025-10-02 03:45:32.172713,api-gateway,1453,14995,332,185,4,16,SUCCESS,5118,0.5095253333333333
618,2025-12-17 03:45:32.172715,microservice-a,869,10333,538,27,16,16,SUCCESS,1364,0.3540337777777778
619,2025-12-18 03:45:32.172717,web-app,3342,1241,225,380,2,32,FAILURE,4849,0.5775697777777777
620,2026-02-27 03:45:32.172718,api-gateway,869,1735,394,469,16,32,SUCCESS,656,0.20059022222222223
621,2026-02-07 03:45:32.172720,mobile-app,469,13791,470,433,2,16,FAILURE,9849,0.7178826666666666
622,2025-11-12 03:45:32.172722,api-gateway,4269,4100,645,410,4,4,SUCCESS,19364,1.2565084444444443
623,2025-09-26 03:45:32.172723,mobile-app,4567,10235,614,408,16,16,SUCCESS,1445,0.3750577777777778
624,2025-10-28 03:45:32.172725,mobile-app,3352,13066,198,115,4,4,FAILURE,19499,1.2652684444444444
625,2025-11-12 03:45:32.172727,microservice-a,1558,3461,229,280,16,8,SUCCESS,2492,0.5892195555555555
626,2026-01-19 03:45:32.172728,web-app,817,6683,519,472,2,8,SUCCESS,19376,0.9644942222222223
627,2025-10-21 03:45:32.172730,api-gateway,2094,7935,483,328,2,16,SUCCESS,9753,0.7108853333333331
628,2026-01-16 03:45:32.172732,microservice-a,2189,11272,143,176,16,4,SUCCESS,5065,1.1390622222222222
629,2025-11-11 03:45:32.172734,api-gateway,3079,106,132,22,2,16,SUCCESS,9704,0.7073137777777777
630,2025-12-03 03:45:32.172735,mobile-app,1599,3367,31,346,4,16,SUCCESS,4840,0.48184888888888894
631,2025-10-02 03:45:32.172737,web-app,1814,6664,145,41,4,4,FAILURE,19296,1.252096
632,2026-03-17 03:45:32.172739,api-gateway,2695,9883,584,402,8,16,SUCCESS,2674,0.4088248888888889
633,2025-11-07 03:45:32.172740,api-gateway,3766,5028,350,49,2,8,FAILURE,19343,0.9628515555555555
634,2025-12-16 03:45:32.172742,mobile-app,4655,11556,302,157,4,32,FAILURE,2678,0.39039288888888884
635,2025-11-25 03:45:32.172744,api-gateway,4531,2706,159,227,16,32,SUCCESS,790,0.24156444444444444
636,2025-10-16 03:45:32.172745,api-gateway,2343,11511,420,228,2,16,SUCCESS,9803,0.7145297777777776
637,2026-01-21 03:45:32.172747,mobile-app,4887,6006,116,478,4,4,FAILURE,19441,1.261504888888889
638,2025-10-08 03:45:32.172749,microservice-a,2758,3373,536,91,2,4,FAILURE,38534,1.472855111111111
639,2025-10-03 03:45:32.172750,mobile-app,950,7711,588,342,16,8,SUCCESS,2621,0.6197208888888889
640,2025-11-21 03:45:32.172752,microservice-a,3134,1013,88,217,4,4,SUCCESS,19312,1.2531342222222224
641,2025-11-04 03:45:32.172754,web-app,2059,2111,137,210,8,4,SUCCESS,9643,1.1400168888888889
642,2026-01-19 03:45:32.172755,microservice-a,291,1542,78,456,8,8,SUCCESS,4830,0.6268266666666666
643,2026-02-02 03:45:32.172757,microservice-a,2435,5646,52,341,2,16,SUCCESS,9706,0.7074595555555555
644,2025-09-26 03:45:32.172759,web-app,4318,11346,337,437,16,32,SUCCESS,928,0.2837617777777778
645,2025-10-09 03:45:32.172761,microservice-a,721,13890,69,47,4,8,SUCCESS,9847,0.7527484444444444
646,2025-09-26 03:45:32.172762,mobile-app,213,11838,508,220,16,16,SUCCESS,1456,0.3779128888888889
647,2026-01-16 03:45:32.172764,microservice-a,514,12513,38,453,4,8,SUCCESS,9756,0.745792
648,2026-01-30 03:45:32.172766,web-app,3092,14830,745,336,2,16,SUCCESS,9897,0.7213813333333332
649,2025-10-20 03:45:32.172767,mobile-app,4642,13204,216,258,4,8,SUCCESS,9866,0.7542008888888888
650,2025-12-28 03:45:32.172769,web-app,4845,11220,469,236,16,16,SUCCESS,1436,0.3727217777777778
651,2025-11-20 03:45:32.172771,web-app,2492,1929,578,57,16,8,SUCCESS,2545,0.6017511111111111
652,2025-10-05 03:45:32.172772,api-gateway,4848,8867,698,27,2,16,SUCCESS,9867,0.7191946666666665
653,2025-10-22 03:45:32.172774,api-gateway,2405,6568,471,409,16,8,SUCCESS,2581,0.6102631111111111
654,2026-02-26 03:45:32.172776,web-app,4328,13803,308,448,4,32,FAILURE,2668,0.38893511111111106
655,2025-10-23 03:45:32.172778,web-app,4774,1029,160,304,2,32,SUCCESS,4911,0.5849546666666666
656,2026-01-30 03:45:32.172779,web-app,2607,12051,103,205,4,4,SUCCESS,19483,1.2642302222222221
657,2026-01-28 03:45:32.172781,api-gateway,595,3799,713,196,16,16,SUCCESS,1329,0.34494933333333333
658,2026-03-04 03:45:32.172783,api-gateway,4769,9755,410,354,2,8,FAILURE,19484,0.9698702222222222
659,2025-10-26 03:45:32.172785,microservice-a,3885,11567,610,233,4,16,SUCCESS,5050,0.5027555555555555
660,2025-10-10 03:45:32.172786,microservice-a,643,13220,234,327,16,32,SUCCESS,814,0.24890311111111113
661,2026-03-17 03:45:32.172788,web-app,4889,1154,545,497,16,16,SUCCESS,1373,0.3563697777777778
662,2025-11-21 03:45:32.172789,mobile-app,3854,5844,234,406,8,8,SUCCESS,5014,0.6507057777777777
663,2026-01-23 03:45:32.172791,mobile-app,1509,2000,422,374,16,16,SUCCESS,1327,0.34443022222222225
664,2025-11-20 03:45:32.172793,api-gateway,3543,9749,147,346,4,8,SUCCESS,9826,0.7511431111111111
665,2026-03-15 03:45:32.172794,api-gateway,2651,7080,496,238,2,32,SUCCESS,4934,0.5876942222222221
666,2025-10-25 03:45:32.172796,api-gateway,2494,7169,779,399,8,32,SUCCESS,1366,0.27198577777777777
667,2026-03-06 03:45:32.172798,web-app,2722,9691,423,476,16,32,SUCCESS,808,0.24706844444444445
668,2026-01-03 03:45:32.172800,mobile-app,4250,3515,48,86,16,4,SUCCESS,4991,1.1224204444444443
669,2026-03-02 03:45:32.172801,microservice-a,66,542,357,197,16,32,FAILURE,669,0.20456533333333332
670,2025-12-06 03:45:32.172803,web-app,3241,11942,733,355,4,16,SUCCESS,5119,0.5096248888888889
671,2025-10-17 03:45:32.172805,microservice-a,442,6318,380,279,8,4,FAILURE,9755,1.1532577777777777
672,2025-10-13 03:45:32.172806,microservice-a,474,4752,588,104,4,32,SUCCESS,2536,0.3696924444444444
673,2025-11-21 03:45:32.172808,web-app,621,8039,411,319,8,16,SUCCESS,2511,0.383904
674,2026-03-10 03:45:32.172810,microservice-a,3681,7933,237,141,2,16,SUCCESS,9755,0.711031111111111
675,2025-11-16 03:45:32.172811,mobile-app,1170,9470,593,48,4,16,FAILURE,4949,0.49270044444444444
676,2025-12-16 03:45:32.172813,microservice-a,291,7697,688,81,4,8,SUCCESS,9725,0.7434222222222222
677,2025-10-05 03:45:32.172815,mobile-app,3947,14425,221,290,2,4,SUCCESS,38688,1.4787413333333332
678,2025-12-18 03:45:32.172816,mobile-app,4145,4558,36,342,8,16,SUCCESS,2593,0.3964408888888889
679,2025-11-02 03:45:32.172818,mobile-app,2329,6691,341,169,16,8,SUCCESS,2539,0.6003324444444444
680,2026-01-17 03:45:32.172820,api-gateway,838,9549,537,196,2,32,SUCCESS,5004,0.5960319999999999
681,2025-09-21 03:45:32.172821,microservice-a,764,11926,589,495,16,16,SUCCESS,1391,0.3610417777777778
682,2026-02-18 03:45:32.172823,web-app,4904,10133,344,200,16,8,SUCCESS,2720,0.6431288888888889
683,2025-12-07 03:45:32.172825,web-app,2899,2409,431,431,2,16,SUCCESS,9761,0.7114684444444443
684,2026-02-05 03:45:32.172826,microservice-a,825,14238,337,129,8,4,SUCCESS,9811,1.1598782222222221
685,2025-10-14 03:45:32.172829,api-gateway,4076,6368,700,229,16,4,SUCCESS,5059,1.137712888888889
686,2025-10-24 03:45:32.172831,api-gateway,2297,1010,101,62,2,32,SUCCESS,4807,0.572567111111111
687,2025-10-08 03:45:32.172833,mobile-app,128,4440,493,231,4,16,SUCCESS,4916,0.48941511111111113
688,2025-10-12 03:45:32.172834,microservice-a,3976,12929,487,460,4,8,SUCCESS,9851,0.7530542222222223
689,2025-10-28 03:45:32.172836,microservice-a,905,4109,444,421,4,32,SUCCESS,2556,0.37260799999999994
690,2026-01-31 03:45:32.172838,web-app,2198,6728,750,140,2,16,FAILURE,9725,0.7088444444444444
691,2026-02-11 03:45:32.172839,microservice-a,1081,2269,708,246,4,32,FAILURE,2516,0.3667768888888888
692,2025-11-04 03:45:32.172841,api-gateway,4990,2272,223,255,16,8,FAILURE,2534,0.5991502222222223
693,2025-12-26 03:45:32.172843,microservice-a,3321,5768,602,235,4,32,SUCCESS,2560,0.3731911111111111
694,2025-11-23 03:45:32.172844,web-app,3626,6413,406,217,4,32,SUCCESS,2551,0.37187911111111105
695,2026-01-30 03:45:32.172846,mobile-app,4232,8415,797,415,16,32,SUCCESS,848,0.25929955555555556
696,2025-10-16 03:45:32.172848,web-app,3506,8136,117,105,4,16,SUCCESS,5027,0.5004657777777778
697,2026-03-08 03:45:32.172850,web-app,3556,11450,364,431,16,8,SUCCESS,2715,0.6419466666666667
698,2026-01-21 03:45:32.172851,mobile-app,457,6889,227,209,4,4,SUCCESS,19337,1.2547564444444446
699,2026-02-16 03:45:32.172853,web-app,2761,14119,533,256,16,16,FAILURE,1460,0.3789511111111111
700,2025-11-29 03:45:32.172855,web-app,3138,885,655,81,4,4,FAILURE,19367,1.256703111111111
701,2026-03-13 03:45:32.172856,microservice-a,1718,6239,605,327,16,4,SUCCESS,4963,1.1161235555555555
702,2025-11-19 03:45:32.172858,microservice-a,197,6444,185,194,2,16,SUCCESS,9656,0.7038151111111111
703,2026-02-13 03:45:32.172860,mobile-app,4377,2516,41,15,16,16,SUCCESS,1295,0.33612444444444445
704,2025-11-20 03:45:32.172861,microservice-a,3947,9088,173,215,4,8,SUCCESS,9773,0.7470915555555555
705,2026-01-12 03:45:32.172863,microservice-a,2000,12464,458,41,4,8,SUCCESS,9889,0.7559591111111111
706,2025-10-23 03:45:32.172865,web-app,415,4254,314,108,8,32,SUCCESS,1244,0.24769422222222223
707,2025-09-22 03:45:32.172866,api-gateway,1724,14866,238,403,16,4,SUCCESS,5063,1.1386124444444445
708,2026-03-07 03:45:32.172868,microservice-a,4581,5719,688,396,2,8,SUCCESS,19400,0.9656888888888889
709,2025-12-23 03:45:32.172870,api-gateway,4544,2036,514,265,16,32,SUCCESS,700,0.21404444444444445
710,2026-02-20 03:45:32.172871,microservice-a,2596,10448,249,196,16,8,SUCCESS,2678,0.6331982222222222
711,2026-01-14 03:45:32.172873,microservice-a,612,3907,39,85,2,16,SUCCESS,9685,0.7059288888888888
712,2025-12-22 03:45:32.172875,mobile-app,3612,7251,572,186,16,8,FAILURE,2647,0.6258684444444444
713,2026-01-18 03:45:32.172876,mobile-app,2539,9593,167,324,2,4,SUCCESS,38551,1.4735048888888889
714,2026-02-19 03:45:32.172878,mobile-app,822,12455,127,296,2,8,SUCCESS,19447,0.9680284444444444
715,2025-09-22 03:45:32.172880,api-gateway,2087,11432,422,358,16,4,SUCCESS,4984,1.1208462222222222
716,2025-10-08 03:45:32.172881,web-app,3473,3336,615,264,16,16,SUCCESS,1352,0.35091911111111107
717,2025-12-10 03:45:32.172883,microservice-a,2617,2452,502,334,4,4,FAILURE,19361,1.2563137777777778
718,2025-12-03 03:45:32.172885,microservice-a,1623,2032,386,199,4,8,SUCCESS,9697,0.7412817777777778
719,2025-12-09 03:45:32.172886,microservice-a,3744,11013,433,317,8,32,SUCCESS,1467,0.29209599999999997
720,2025-11-09 03:45:32.172888,api-gateway,3341,8656,328,354,8,16,SUCCESS,2605,0.39827555555555555
721,2025-10-20 03:45:32.172890,mobile-app,1296,5016,153,136,16,8,FAILURE,2486,0.5878008888888889
722,2026-01-22 03:45:32.172891,web-app,3769,5598,738,434,2,16,SUCCESS,9813,0.7152586666666666
723,2026-03-12 03:45:32.172893,api-gateway,3889,10682,302,296,8,16,SUCCESS,2648,0.40484977777777775
724,2025-12-13 03:45:32.172895,mobile-app,409,1046,797,263,16,8,SUCCESS,2430,0.57456
725,2025-11-05 03:45:32.172896,api-gateway,2426,13965,92,222,8,8,SUCCESS,5076,0.658752
726,2025-12-06 03:45:32.172898,web-app,3059,9669,500,259,2,32,SUCCESS,5009,0.5966275555555555
727,2026-03-15 03:45:32.172900,mobile-app,3043,1539,371,93,16,16,SUCCESS,1266,0.32859733333333335
728,2026-02-23 03:45:32.172901,api-gateway,1012,11472,579,496,2,16,SUCCESS,9781,0.7129262222222221
729,2026-01-24 03:45:32.172903,web-app,3682,7830,345,392,16,8,FAILURE,2557,0.6045884444444444
730,2025-10-04 03:45:32.172905,microservice-a,1877,4957,764,415,8,4,SUCCESS,9732,1.1505386666666666
731,2025-12-25 03:45:32.172906,web-app,1663,440,462,397,4,8,SUCCESS,9616,0.7350897777777778
732,2025-10-24 03:45:32.172908,microservice-a,1690,11281,119,22,8,16,SUCCESS,2630,0.4020977777777778
733,2025-12-23 03:45:32.172910,api-gateway,2266,482,78,54,8,8,SUCCESS,4843,0.6285137777777778
734,2025-12-30 03:45:32.172911,mobile-app,4362,13391,527,136,4,32,SUCCESS,2739,0.39928533333333327
735,2025-11-28 03:45:32.172913,mobile-app,427,9848,277,435,4,4,SUCCESS,19330,1.2543022222222222
736,2026-03-17 03:45:32.172915,api-gateway,4264,8591,432,123,16,8,SUCCESS,2634,0.6227946666666666
737,2026-01-26 03:45:32.172917,mobile-app,4335,238,471,442,16,32,SUCCESS,768,0.23483733333333334
738,2025-09-26 03:45:32.172918,mobile-app,419,458,84,285,2,16,SUCCESS,9666,0.704544
739,2026-03-14 03:45:32.172920,microservice-a,2246,5031,614,214,2,8,SUCCESS,19386,0.964992
740,2025-11-25 03:45:32.172922,api-gateway,3797,9814,173,346,8,16,SUCCESS,2620,0.40056888888888886
741,2026-02-14 03:45:32.172923,web-app,701,3556,285,447,4,32,SUCCESS,2443,0.35613511111111107
742,2026-02-12 03:45:32.172925,microservice-a,819,1727,98,429,2,16,SUCCESS,9599,0.6996604444444443
743,2025-12-16 03:45:32.172927,api-gateway,2471,14370,334,490,8,32,FAILURE,1489,0.29647644444444443
744,2025-12-13 03:45:32.172928,microservice-a,830,9595,681,394,4,32,FAILURE,2537,0.3698382222222222
745,2026-01-05 03:45:32.172930,web-app,1766,6726,579,408,16,32,SUCCESS,796,0.24339911111111112
746,2026-02-07 03:45:32.172932,web-app,4033,5104,267,470,8,8,SUCCESS,4987,0.6472017777777778
747,2025-10-15 03:45:32.172933,api-gateway,1361,9426,629,282,16,16,SUCCESS,1411,0.3662328888888889
748,2025-10-07 03:45:32.172935,web-app,3409,10478,433,417,2,16,FAILURE,9795,0.7139466666666665
749,2025-11-20 03:45:32.172937,microservice-a,572,13383,44,67,2,4,SUCCESS,38668,1.477976888888889
